tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia
HLED-WEB,2079867377,Laura Castaneda,03041947,63,79,63,26,0
TI REN,9911037969,Daniela Cifuentes,09061964,66,68,66,90,1
CCT,4129637208,Gabriela Castaneda,13061957,11,58,11,32,1
CC DUP,8631020703,Carlos Perez,02092017,41,11,41,92,1
ANI,9875326207,Marcela Rodríguez,12081999,25,21,25,1,1
TI,5143912079,Sofía Hurtado,05072005,81,88,81,68,0
SIC,5928880494,Luis Cartagena,28041943,68,58,68,81,1
CC,2601415475,David Cartagena,25041968,19,19,19,99,1
ABIS,0725510994,Laura Murillo,15062021,91,3,91,55,1
CC REC,1465760780,Luis Hernández,26091931,5,58,5,77,1
CC DUP,6105892918,Luis López,14081964,97,26,97,86,0
AFIS,9112403037,Manuela Cartagena,15072000,94,19,94,98,1
ABIS,9029584222,Laura López,04101986,68,38,68,2,1
CC DIG,2060402680,Laura Cartagena,03121960,23,35,23,13,0
CCT,6818299107,María Castaneda,17051939,41,41,41,31,1
TI REC,0885900580,Ana Hernández,26091934,70,54,70,32,0
TI REC,6576222404,Luis Martínez,13111955,97,75,97,38,0
CC REN,5076927889,Marcela Martínez,28022000,19,24,19,90,0
ANI,7898617142,Carlos García,15121976,76,73,76,75,1
CC,4595045416,Juan Rodríguez,01011934,54,44,54,68,1
TI PV,1512766199,Carlos Cifuentes,04031976,19,2,19,22,1
TI REC,6225264652,María Cartagena,19021973,68,74,68,19,1
ANI,6767150253,Luis Perez,26091972,73,32,73,1,1
CC PV,8520928267,Daniela García,02051989,97,65,97,77,0
CC DIG,1714784034,Melissa García,19061966,15,22,15,10,0
TI REN,8267862066,Gabriela López,21091956,68,55,68,50,1
TI PV,8101945287,Sofía González,09071959,63,32,63,62,1
TI,2006464290,Carlos González,05021975,41,73,41,44,0
CCT,1173114641,Marcela Martínez,27071945,20,58,20,99,1
DCU,7646491383,Marcela González,19051956,17,24,17,73,0
ANI,9763698037,Melissa Hurtado,22081928,86,91,86,79,1
CC PV,1411111800,María López,14112006,63,91,63,97,1
CC DUP,7438069848,Ana Cartagena,22021930,52,42,52,51,0
SITAC,1885091627,Miguel Castaneda,01082007,13,10,13,43,1
SITAC,7151224587,Melissa Cartagena,26071972,52,40,52,79,1
MTR,7911585986,Marcela Hernández,17071942,50,92,50,11,0
CC DUP,1470165334,Carlos Murillo,15051927,97,83,97,42,1
EIS,6836280193,Gabriela Hurtado,10081938,85,3,85,20,1
CC REN,8219326884,Manuela García,12061952,20,73,20,65,1
AFIS,3344207499,Carlos Hurtado,09061927,94,74,94,19,1
CC DIG,6956766334,Laura Cartagena,11032002,66,3,66,93,1
NUIP,8265439218,María López,04091968,17,13,17,55,0
CC DUP,2968848015,Miguel López,22101979,8,58,8,67,0
AFIS,7776752575,David Hernández,28061926,17,60,17,45,0
CC DIG,6738534037,Luis López,15101936,73,99,73,77,0
CC REN,3959241978,Luis Hurtado,01071930,68,83,68,91,1
TI,0377494527,Miguel Castaneda,09011992,52,62,52,52,0
CC,3737725434,Gabriela Cifuentes,20101959,88,65,88,29,0
TI REN,4715730284,Ana González,28041935,41,35,41,44,1
CC PV,2725570489,Gabriela Castaneda,21122004,86,98,86,67,1
TI REC,5690056476,Ana Perez,25071954,47,60,47,32,1
TI REC,1264795505,Miguel Rodríguez,16021934,70,40,70,3,1
NUIP,4418296192,Manuela González,26071946,50,52,50,26,0
SITAC,9195963995,Juan Hernández,19081982,50,21,50,78,1
NIP,7077056518,Daniela Rodríguez,25121950,70,62,70,81,1
EIS,9048882280,Gabriela Rodríguez,20041996,70,11,70,10,1
SIC,2514708689,Miguel García,20021981,17,50,17,25,0
TI,0923347167,Juan Martínez,22121907,91,62,91,73,1
CC,3735401938,Carlos Hurtado,20011996,47,32,47,38,0
HLED-WEB,4941353340,Ana Castaneda,02062002,50,30,50,34,0
EIS,4805946117,Juan Martínez,19021990,5,100,5,92,1
CC,3762652322,Gabriela García,18092009,76,34,76,100,1
ABIS,5086711787,Daniela López,26072000,50,79,50,83,1
CC DIG,8781604996,Juan López,06051933,73,86,73,31,0
SITAC,6061898467,Luis Perez,28101972,17,94,17,94,1
CC PV,0316837241,David Murillo,23081992,81,41,81,36,0
CCT,2718157370,David González,22031975,52,11,52,29,1
SITAC,1778798952,David Martínez,04111956,5,74,5,10,0
CC REN,5713627791,David Hernández,26121998,99,43,99,3,1
TI,1769984030,Luis García,06051967,66,50,66,73,1
CC DIG,1328672027,María Perez,20011989,19,88,19,36,0
MTR,7545451460,Ana Martínez,21101973,41,4,41,65,0
TI REC,0315180056,Manuela Castaneda,08121991,70,45,70,83,1
TI DUP,2902547075,Gabriela López,07072003,17,10,17,38,0
EIS,2067075748,David Rodríguez,25072000,27,94,27,91,0
TI,7379921081,Daniela González,19101982,17,67,17,86,0
ABIS,3197712284,Carlos Hurtado,08082012,25,67,25,74,0
SIC,1969672815,Carlos García,25111941,41,51,41,4,1
DCU,9767203824,Melissa Castaneda,16111993,8,47,8,58,0
SIC,6137189162,David Cifuentes,12101998,91,10,91,74,0
CC DIG,7632625843,David Rodríguez,24051949,5,15,5,67,1
TI PV,4686710451,Daniela González,05071978,15,45,15,90,1
CC,9602124103,David Cartagena,12011987,91,54,91,40,1
CC REN,7845748422,Miguel Martínez,08021990,68,19,68,45,0
CC DIG,3284902385,Melissa Hernández,08101988,94,34,94,22,0
CCT,6525830829,David López,09031937,19,91,19,87,0
TI REC,3328924979,Luis Murillo,16121991,97,45,97,6,0
TI REN,1281610267,María Murillo,12061980,23,47,23,58,0
ABIS,3943861459,Luis Rodríguez,14042008,70,55,70,6,0
NIP,5156428493,Carlos Hernández,04061933,63,60,63,11,1
SIC,3512367584,Gabriela Perez,15051991,99,75,99,4,1
MTR,1500834649,Marcela Perez,27101983,95,54,95,1,0
ABIS,0237327911,Miguel Cifuentes,23061941,13,65,13,13,1
DCU,2401689570,Miguel Cartagena,25072003,25,25,25,2,1
TI REN,8091834764,Melissa Hernández,13022009,13,32,13,68,0
ABIS,9661001649,Laura Cifuentes,07091937,15,73,15,78,1
TI DUP,1930355139,Laura López,14081972,15,53,15,95,0
EIS,2818286599,Melissa Martínez,26051989,18,59,18,24,0
CCT,4292967819,Ana Cifuentes,19022002,18,1,18,26,1
ANI,4354182596,Miguel Rodríguez,09011988,20,87,20,77,0
EIS,9720546932,Carlos Hurtado,08052005,70,87,70,91,0
CCT,9531376780,Carlos González,15011947,44,88,44,3,0
DCU,5769277965,Manuela Perez,10081994,54,19,54,43,1
SIC,0248713450,Ana Hernández,19081994,8,79,8,62,1
ANI,5873612405,Juan Hernández,07011970,17,36,17,26,0
CC PV,4300526580,Ana Cifuentes,21061934,25,60,25,50,1
CC,9095249584,Laura Castaneda,09052004,50,4,50,58,1
CC REC,7758726895,Manuela Hernández,26012000,25,11,25,95,0
CC,8053082879,Marcela González,02111959,8,51,8,87,1
NIP,7355792716,Luis Hernández,05031949,44,24,44,43,0
TI DUP,8680266281,Laura Cartagena,12101944,63,98,63,4,1
NUIP,6515169682,Juan Hurtado,27121943,41,81,41,32,1
DCU,7417730519,Ana Perez,18052007,5,60,5,81,1
EIS,3986429907,Marcela Perez,15061937,88,68,88,21,0
NUIP,8391054534,Sofía Perez,12111988,18,34,18,94,0
TI REC,8112841192,Sofía Hernández,26071974,63,91,63,45,0
SIC,3529693438,David Cifuentes,19042005,19,3,19,77,0
MTR,4025174911,Miguel González,08012003,41,98,41,21,0
TI PV,1119536477,Gabriela Martínez,20022005,23,29,23,34,1
CC DIG,6225839080,Carlos López,10061990,63,87,63,38,1
EIS,6115504683,Gabriela Hernández,16021935,23,51,23,24,0
CCT,0902538818,Marcela Cifuentes,22011976,25,73,25,43,0
TI REN,0695275253,David González,08072007,76,73,76,95,0
CC DIG,4100402476,Ana Murillo,01091926,8,16,8,53,1
TI REC,6071884799,María Perez,10031963,41,74,41,53,0
CCT,0253070991,Gabriela Perez,07061929,8,31,8,74,1
CC PV,9876654342,Daniela Rodríguez,11011942,19,58,19,78,1
MTR,0180466608,María Cartagena,04081919,99,21,99,55,1
CC DIG,0132477179,Marcela Rodríguez,17081932,13,41,13,2,0
CC,9294200515,Carlos Hurtado,18081990,76,88,76,35,1
CC DIG,7795027407,Daniela Cartagena,15111945,47,22,47,24,0
CCT,9955894729,Melissa González,26081962,73,91,73,25,1
TI REC,0844664471,Miguel González,13101998,97,31,97,86,1
AFIS,7570671644,Manuela Murillo,05111981,70,67,70,43,1
TI DUP,5674068050,Gabriela Hurtado,05092008,15,97,15,83,0
SITAC,3574422216,Laura Hurtado,25121962,63,92,63,26,0
TI DUP,2701541791,Miguel Perez,09012008,81,42,81,87,0
TI PV,9414654267,Melissa López,20021981,66,83,66,20,0
NIP,9564600560,Manuela González,19051961,19,41,19,13,1
TI,8857698026,Laura Castaneda,05071994,15,91,15,43,0
NUIP,6941883065,Sofía Cartagena,12121979,19,10,19,100,0
NIP,6906076654,Carlos Murillo,09121980,63,74,63,99,0
CC DIG,2232447979,Melissa Cartagena,26021990,85,34,85,99,1
MTR,3367782240,Sofía Perez,26011946,95,34,95,24,0
MTR,2857486270,Laura Cifuentes,01101981,86,53,86,26,0
TI REC,4026878167,Carlos Hurtado,03021973,91,74,91,99,1
NIP,8514898965,David López,25081972,81,94,81,20,0
CC DUP,5916000221,Laura González,14071926,95,10,95,88,0
DCU,2802769836,Sofía Cartagena,26121931,41,65,41,81,1
CC REC,4892155798,Gabriela Hurtado,16051924,20,21,20,22,0
SITAC,9229608488,Juan González,13041996,41,36,41,29,0
TI REN,6966926043,María Murillo,12011971,25,2,25,59,1
MTR,7732385013,Juan García,22061997,15,34,15,50,1
NUIP,1932863851,Daniela López,26101993,8,79,8,95,1
CCT,9570078914,Ana González,20111970,52,41,52,47,1
TI PV,9495596934,David Castaneda,10112009,95,90,95,47,0
CCT,2957708881,Laura Murillo,02041934,86,1,86,52,1
AFIS,5717927119,Laura Castaneda,01042004,20,2,20,74,1
NIP,4233631107,Carlos Hurtado,28091965,18,47,18,97,0
TI,5303351079,Marcela Murillo,12091947,97,86,97,16,1
TI PV,9981408173,Gabriela López,22091933,17,6,17,26,0
CC DUP,6677145292,Ana González,28081927,63,15,63,47,1
TI DUP,0689503850,Juan López,05091978,86,22,86,16,0
CCT,0489388294,Laura López,16081965,8,68,8,59,1
ABIS,5112588545,Laura Murillo,19031956,5,45,5,90,0
CC DUP,9280100348,Daniela Cartagena,01112008,97,22,97,53,1
NIP,8151542321,Miguel Hernández,17061995,99,95,99,54,1
TI,4148944152,Laura Cifuentes,05021979,44,22,44,86,0
CC PV,6948600050,Marcela Hernández,11031941,91,44,91,68,0
CC DIG,6074960991,Luis Murillo,19091945,63,41,63,81,1
CC,0925808588,María Perez,27091979,54,11,54,30,1
TI REN,8322127342,Luis García,04051940,52,19,52,42,1
NUIP,8375266188,María Castaneda,21052002,73,2,73,30,1
SIC,2721198929,Marcela Martínez,08041984,50,47,50,36,0
ABIS,0580819609,Juan López,19071963,97,1,97,59,1
DCU,1788684762,Laura López,07031932,54,15,54,53,0
AFIS,8979214908,Laura Martínez,17011989,73,52,73,91,0
CC PV,7896146591,Luis García,21031970,86,65,86,74,0
EIS,6602612834,Ana Murillo,16121998,52,31,52,15,1
ANI,3908969808,Melissa Perez,17121990,97,59,97,90,1
CC PV,4910154094,Luis Cartagena,28091961,52,88,52,19,0
AFIS,1427810472,Laura Murillo,27061946,11,58,11,34,1
SIC,6839322745,Ana Cifuentes,21121985,11,47,11,78,1
CC DIG,1024090150,Manuela García,08081993,88,94,88,54,1
TI DUP,1230480966,Miguel García,15011993,5,81,5,54,1
MTR,4357302480,Marcela Perez,01111989,13,91,13,88,1
CC REC,5935031490,Melissa Cifuentes,11071943,15,88,15,22,1
NIP,7462426552,Gabriela Cifuentes,22081982,76,87,76,31,0
NUIP,3116599325,Miguel Martínez,27021989,44,26,44,50,1
SITAC,2301003287,Ana Castaneda,19041989,52,67,52,60,0
CC,6999870526,Carlos Martínez,21052007,47,24,47,87,1
CC REC,6448776673,María Castaneda,11122002,54,31,54,93,1
CCT,6356348089,Gabriela López,05021970,66,38,66,65,1
CC REN,6205097427,María Rodríguez,19111970,95,92,95,13,1
MTR,5858241191,Juan López,02051946,54,6,54,19,1
MTR,6074303061,Manuela González,12011951,70,95,70,13,1
SIC,0299402180,David Castaneda,21071988,27,67,27,2,1
EIS,5381407419,Carlos Hernández,18041988,63,94,63,86,0
DCU,2076667115,Juan Rodríguez,03121988,17,47,17,62,1
TI REC,1018028806,Laura Hernández,22052009,20,75,20,52,1
CC REC,6469301604,Manuela González,25111962,15,42,15,92,0
SITAC,2638492571,Melissa Castaneda,25071990,95,16,95,38,0
TI REN,5740380742,Laura Hurtado,08111959,50,42,50,67,0
MTR,2472341176,Juan Perez,01121984,52,78,52,30,1
CC,7564855217,Sofía Hurtado,02101996,27,88,27,21,0
TI DUP,2181855828,Carlos Cifuentes,08091982,88,10,88,90,1
TI PV,5267650742,Daniela Hernández,11041933,91,50,91,4,0
CC REC,6534207252,David Perez,20121957,68,51,68,95,0
NUIP,3904165750,Laura Martínez,23101996,11,3,11,59,1
SITAC,8561020088,María Rodríguez,18071962,20,4,20,68,1
TI REC,0351600426,Miguel Perez,03101936,73,58,73,99,1
NUIP,9883588748,María Martínez,18022009,54,42,54,99,0
TI,1904284843,Ana Perez,15041983,70,55,70,30,1
CC REC,5071700490,Sofía Murillo,27051954,70,43,70,90,0
TI,4565701960,Melissa González,19032004,99,59,99,35,1
CC PV,5881823723,Luis Castaneda,05081990,20,25,20,78,0
TI PV,4691352339,Carlos Perez,24121986,11,86,11,34,0
NUIP,5255642478,Carlos Martínez,08051979,13,95,13,45,1
ANI,8545340262,Daniela Hernández,22122000,41,41,41,81,1
CC REC,2958781055,Manuela Cifuentes,24031990,5,32,5,60,0
CC DIG,7591271614,Miguel Castaneda,24121924,20,88,20,24,0
TI REN,3398703034,María Murillo,03071952,11,4,11,11,0
AFIS,1031199397,Miguel Rodríguez,15051926,47,41,47,93,1
TI DUP,1865271975,María González,20021936,94,15,94,34,0
SITAC,0150662832,Juan Hernández,03031964,19,58,19,55,0
CC REC,3780956652,Luis López,18071995,52,40,52,79,1
SIC,7816052934,Laura Hurtado,25021960,17,38,17,52,1
TI REN,3428655253,Daniela Cifuentes,25012002,88,24,88,36,1
ABIS,0147487174,David Hernández,10031955,86,93,86,20,1
TI REC,0625854045,Melissa Cartagena,21102009,41,54,41,74,0
CC PV,7520943077,Marcela Cifuentes,28111969,15,21,15,77,1
CC DUP,7511110362,Sofía García,06071958,76,3,76,36,0
CC REC,0700367869,Manuela García,08111974,50,52,50,2,0
ABIS,1142673846,Melissa Hurtado,01111994,52,32,52,34,1
TI DUP,3038289847,Melissa González,02121933,25,1,25,10,1
SITAC,2233347934,Gabriela Hurtado,18092020,91,40,91,100,1
EIS,3492542915,Melissa López,03101953,81,45,81,1,1
DCU,9996318126,Miguel González,08051996,13,59,13,22,0
AFIS,2661690058,Juan García,21041967,23,91,23,65,1
SIC,2271945042,Daniela Perez,21031936,63,20,63,35,1
CC DIG,7899710280,María Martínez,02101989,81,68,81,97,1
SIC,0118490560,Gabriela Castaneda,17041937,91,1,91,45,0
DCU,6652954682,Carlos Rodríguez,07061969,50,100,50,1,1
DCU,7654981874,Ana López,19102001,95,24,95,55,1
SIC,5841644503,Ana Rodríguez,25072005,25,73,25,92,0
TI,1848293939,Juan Cartagena,17091945,47,95,47,40,1
CC REC,7207723377,Ana Hernández,17021982,27,26,27,53,1
CC DUP,2506010935,Sofía Hernández,11112002,20,34,20,87,1
ANI,4623291605,Melissa González,17011962,52,50,52,55,1
CC REC,3851961203,Daniela Cartagena,21091940,41,62,41,86,0
CC DIG,1028921454,Miguel Rodríguez,22042000,52,55,52,13,0
CC DUP,7576943193,Miguel Murillo,08022005,95,29,95,6,1
CC DUP,1684487435,Sofía Cartagena,10061997,54,43,54,6,1
DCU,5871134691,Miguel Rodríguez,15061977,88,22,88,60,0
TI DUP,8925114090,Laura Hernández,03052005,8,30,8,24,1
CC REC,0592871476,Marcela Cartagena,21051956,81,38,81,26,0
TI,2496259820,Carlos Martínez,09101985,25,19,25,25,1
HLED-WEB,4185429699,Juan Cartagena,04121973,19,6,19,19,1
CC,0526620151,Ana Hurtado,07092006,63,90,63,60,0
HLED-WEB,2604677025,Laura Hurtado,25051974,20,94,20,90,1
NUIP,6088900493,Laura Castaneda,12121961,25,36,25,75,0
NIP,9781582788,Laura López,28011980,13,81,13,10,0
TI DUP,9664065572,Luis González,22101974,8,99,8,3,0
ABIS,2619744454,Marcela García,14021988,44,40,44,81,0
NIP,4485008198,Juan Perez,08081956,47,13,47,24,0
TI REN,8668793125,Miguel Martínez,22091969,70,68,70,24,1
CC REN,0446626116,Marcela Hernández,09081985,68,22,68,26,0
CC DIG,7038709141,Juan Cartagena,22081934,76,77,76,42,0
NUIP,0386784261,Melissa Cifuentes,23041982,66,38,66,65,0
CC,5080493249,Laura Cifuentes,23121940,50,38,50,100,0
CC PV,2883252406,Marcela Cifuentes,01121964,99,32,99,44,1
NUIP,4781296922,David Cifuentes,07031931,20,88,20,24,0
CC DIG,6256277168,Gabriela López,18121937,66,38,66,97,0
MTR,7517432178,Carlos Hernández,16062004,41,79,41,77,1
CC REN,0207175695,Manuela García,21021971,66,98,66,20,0
ABIS,9049051117,Juan Cifuentes,11061985,15,68,15,90,0
SITAC,3854850014,Marcela Martínez,25021972,41,92,41,24,0
DCU,2228690969,David González,16022000,19,31,19,19,1
CC REC,9728045406,Miguel González,19091935,76,59,76,53,0
TI DUP,1572131095,Miguel Cartagena,11061975,44,45,44,95,0
MTR,0951455156,Luis Murillo,06031960,13,34,13,6,0
CCT,6640825292,Luis Cartagena,20101958,15,35,15,41,1
TI DUP,0422402846,Gabriela Rodríguez,15011993,70,6,70,21,0
DCU,7958534793,David López,21091997,44,2,44,35,0
NUIP,8447115894,Miguel Murillo,01011933,41,3,41,19,1
NUIP,6244500292,Gabriela Cifuentes,18092006,15,10,15,22,1
NUIP,9626888204,Manuela García,12071955,73,90,73,40,0
CC PV,3684670320,Melissa Hurtado,26022007,27,22,27,4,0
SITAC,8729086868,Juan Perez,27091990,52,67,52,99,0
EIS,2905011206,Melissa Perez,04102000,76,41,76,51,1
ABIS,8311581632,Manuela Hurtado,07041981,99,50,99,86,0
TI REC,4604047350,Sofía Cartagena,19032009,91,60,91,90,0
AFIS,3978212909,Laura Hurtado,14091964,68,88,68,52,0
TI REC,5892619834,Ana Hurtado,23031939,66,21,66,42,1
NIP,6498123547,Gabriela Murillo,28061952,23,21,23,34,0
TI PV,9110179570,Gabriela Murillo,02101969,88,59,88,45,0
TI REN,2133974331,Marcela Cartagena,07041992,66,32,66,52,0
TI DUP,2137663317,Ana Martínez,25051944,81,60,81,34,1
MTR,5432701819,Daniela Hernández,26021947,15,79,15,3,0
ANI,9023709377,Gabriela Castaneda,13081960,70,11,70,1,0
SITAC,6907416985,María Hurtado,09051986,63,95,63,20,1
CC DIG,9451261750,Marcela Cartagena,22101907,95,1,95,51,0
TI,4234986560,Luis López,21071936,68,34,68,94,0
SITAC,8600540510,Luis Rodríguez,06021953,11,26,11,34,0
CC REC,2453207071,David Martínez,25051989,8,43,8,65,1
AFIS,5886462152,Gabriela Hernández,05031987,27,55,27,94,0
TI PV,3708652122,Ana Hernández,06021962,8,29,8,65,0
CC REC,9208439954,María García,09111969,41,3,41,44,0
DCU,1621862089,Juan Martínez,15111962,81,92,81,98,1
CC DIG,8569204289,Juan Murillo,05051931,66,6,66,54,1
CC PV,6674866715,Miguel Perez,05091968,99,22,99,73,0
TI PV,1310125881,Luis Murillo,17021982,52,92,52,90,1
HLED-WEB,7607665105,Manuela Hernández,06091971,73,52,73,65,1
NUIP,0481671813,Marcela Rodríguez,12051977,91,77,91,30,0
ABIS,4342125674,Gabriela López,27091995,54,3,54,38,1
CCT,9085956705,Carlos Perez,22091961,41,31,41,88,0
CC REC,7174852567,Melissa Cartagena,05051946,44,20,44,11,1
MTR,4558482629,David González,03121933,41,68,41,100,0
EIS,9389222566,Carlos López,15121998,23,58,23,91,0
TI REN,2793624144,Gabriela Castaneda,12011927,23,100,23,100,0
TI DUP,0884556908,David García,07082003,8,2,8,16,1
AFIS,8809065949,Carlos Hurtado,12062006,20,79,20,30,0
NUIP,5248124550,Carlos Cartagena,04121997,70,25,70,45,0
CC REN,1438049245,María Cartagena,01091973,18,83,18,31,1
TI REN,0273043136,Sofía Hurtado,17031993,5,99,5,88,1
CCT,7544537570,Marcela Hernández,12101983,17,22,17,15,0
CCT,9515438579,Manuela Cifuentes,06111955,86,78,86,77,0
TI REN,7357185216,Laura Perez,16101972,86,19,86,3,1
NIP,5178608585,Marcela Cartagena,08081956,19,52,19,24,0
CC DIG,9370928574,Gabriela Perez,24021969,91,77,91,34,0
SITAC,4688688976,Ana López,02011938,11,75,11,95,0
ABIS,2088737441,Laura Murillo,04111961,68,10,68,19,1
TI DUP,0253985709,Manuela Castaneda,26071926,8,60,8,29,0
CC REC,8139202053,Juan González,22061992,81,25,81,90,0
AFIS,1786221223,Carlos Perez,02051979,5,34,5,34,1
MTR,4878533236,Melissa González,26041951,13,52,13,29,0
SITAC,4162844997,María Hurtado,22121961,8,6,8,11,0
AFIS,2085263017,Gabriela Cartagena,06101978,52,93,52,31,1
CC,8549592663,Marcela Murillo,04102009,27,43,27,53,1
CC REN,8276316921,Carlos Perez,19062006,73,20,73,74,0
CC DIG,4844529864,Laura Hernández,21031949,91,43,91,41,1
NIP,0953524511,Juan Perez,05121954,27,100,27,2,0
SIC,9493618600,Manuela García,11041945,17,58,17,92,0
CC REN,5848967282,Ana Perez,18021959,70,79,70,29,0
SITAC,1992666502,Marcela García,04031964,99,68,99,97,0
ABIS,6259210399,Melissa Cifuentes,09031985,63,32,63,35,0
CC,7447809162,Carlos Castaneda,05011997,20,65,20,60,1
ABIS,7185102976,Melissa Murillo,15111973,44,78,44,15,1
CC PV,0105454849,Daniela Hurtado,27121959,27,45,27,59,0
TI,9050938925,María Cifuentes,25051932,63,1,63,21,1
CC DUP,2984998632,Juan Martínez,27121989,86,53,86,30,1
SITAC,7984553124,Melissa Cifuentes,26021943,5,83,5,91,0
TI REC,1882158461,Daniela González,07061966,91,31,91,68,1
NIP,2028223440,David González,04101981,50,53,50,77,1
TI,6691974485,Juan Perez,23011931,54,4,54,60,0
CC REC,2269734091,María González,07051950,97,24,97,67,0
SIC,4838369718,Sofía Cartagena,16041949,68,88,68,93,0
CC REC,0266925073,Sofía Murillo,28121956,73,19,73,50,0
CC DIG,8388727931,Daniela Martínez,23051986,63,79,63,16,1
TI REN,6244127027,David Hurtado,17061973,17,95,17,4,1
TI DUP,5004146637,Marcela Hernández,22071969,66,98,66,100,0
DCU,9620750567,Laura Castaneda,27081989,81,58,81,3,0
MTR,7662189353,Marcela Rodríguez,22081972,85,86,85,95,0
CC DIG,3045445933,Gabriela Cifuentes,26101940,25,20,25,19,0
CC PV,5225247057,Sofía Cartagena,27101992,5,15,5,93,1
CC DIG,6098910909,Daniela Cartagena,17042007,25,88,25,92,1
SITAC,4827250287,Marcela Hernández,25101938,41,88,41,79,0
NUIP,5656857154,Laura García,27061990,70,91,70,51,1
CC DIG,3716963346,María García,09031973,85,90,85,59,0
DCU,5925924336,Gabriela Cifuentes,08061971,11,16,11,98,1
DCU,6754377968,Gabriela Martínez,09102007,17,41,17,94,0
DCU,9727149341,Daniela Cartagena,05042006,19,59,19,81,1
TI REN,5182393745,Melissa Murillo,25092004,99,86,99,87,0
MTR,8604162485,Marcela González,06021988,95,99,95,78,1
HLED-WEB,9821742641,Marcela Murillo,22031971,17,42,17,11,1
CCT,7275146982,Laura Cartagena,06101938,66,73,66,51,0
TI REN,2386538607,Melissa Murillo,05101944,76,3,76,21,0
NUIP,0630173091,Luis González,03021963,5,13,5,94,1
CCT,3330650667,Sofía Castaneda,08101935,19,59,19,40,0
HLED-WEB,5668665543,Juan Hurtado,06111958,91,10,91,20,0
SITAC,9814588129,Miguel Castaneda,13031951,63,83,63,34,0
EIS,5544682135,Sofía Cartagena,25111941,99,10,99,88,0
CC PV,0213521672,Daniela González,20121978,44,11,44,16,0
TI DUP,0935193079,María Castaneda,25062006,99,24,99,21,1
